Order_ID,Line_Item,Product,Category,Quantity,Selling_Price,Unit_Cost,Revenue,Total_Cost,Profit,Profit_Margin
ORD00562,1,Men's Sneakers,Footwear,1,1325,780,1325,780,545,41.132075471698116
ORD00563,1,Bluetooth Earbuds,Electronics,1,1599,950,1599,950,649,40.58786741713571
ORD00564,1,Men's Watch,Accessories,2,1529,850,3058,1700,1358,44.408109875735775
ORD00565,1,Women's Kurti,Clothing,1,799,430,799,430,369,46.18272841051314
ORD00565,2,Men's Watch,Accessories,5,1499,850,7495,4250,3245,43.29553035356904
ORD00566,1,Men's Jeans,Clothing,1,999,570,999,570,429,42.94294294294294
ORD00567,1,Water Bottle,Home & Kitchen,5,407,180,2035,900,1135,55.77395577395578
ORD00568,1,Women's Kurti,Clothing,1,815,430,815,430,385,47.239263803680984
ORD00569,1,Coffee Mug,Home & Kitchen,5,305,110,1525,550,975,63.934426229508205
ORD00570,1,Men's Sneakers,Footwear,3,1299,780,3897,2340,1557,39.95381062355658
ORD00571,1,Men's Shirt,Clothing,4,713,350,2852,1400,1452,50.911640953716685
ORD00572,1,Bluetooth Earbuds,Electronics,3,1599,950,4797,2850,1947,40.58786741713571
ORD00572,2,Men's Jeans,Clothing,4,999,570,3996,2280,1716,42.94294294294294
ORD00573,1,Men's Watch,Accessories,5,1499,850,7495,4250,3245,43.29553035356904
ORD00573,2,Sunglasses,Accessories,3,599,260,1797,780,1017,56.594323873121866
ORD00573,3,Smartphone,Electronics,2,14999,12500,29998,25000,4998,16.661110740716047
ORD00574,1,Women's Sandals,Footwear,1,917,500,917,500,417,45.47437295528899
ORD00575,1,Men's Sneakers,Footwear,1,1247,780,1247,780,467,37.44987971130714
ORD00575,2,Coffee Mug,Home & Kitchen,2,287,110,574,220,354,61.672473867595826
ORD00576,1,Power Bank,Electronics,3,1019,580,3057,1740,1317,43.08145240431796
ORD00577,1,Sunglasses,Accessories,5,563,260,2815,1300,1515,53.818827708703374
ORD00578,1,Coffee Mug,Home & Kitchen,1,305,110,305,110,195,63.934426229508205
ORD00578,2,Men's Shirt,Clothing,2,713,350,1426,700,726,50.911640953716685
ORD00579,1,Coffee Mug,Home & Kitchen,4,299,110,1196,440,756,63.21070234113713
ORD00579,2,Men's Watch,Accessories,1,1499,850,1499,850,649,43.29553035356904
ORD00580,1,Men's Sneakers,Footwear,3,1325,780,3975,2340,1635,41.132075471698116
ORD00581,1,Sunglasses,Accessories,4,611,260,2444,1040,1404,57.446808510638306
ORD00582,1,Men's T-Shirt,Clothing,5,509,280,2545,1400,1145,44.9901768172888
ORD00583,1,Women's Sandals,Footwear,3,845,500,2535,1500,1035,40.828402366863905
ORD00584,1,Men's Wallet,Accessories,2,305,120,610,240,370,60.65573770491803
ORD00584,2,Men's Watch,Accessories,1,1529,850,1529,850,679,44.408109875735775
ORD00584,3,Men's Sneakers,Footwear,5,1325,780,6625,3900,2725,41.132075471698116
ORD00585,1,Women's Kurti,Clothing,5,799,430,3995,2150,1845,46.18272841051314
ORD00585,2,Backpack,Accessories,3,899,480,2697,1440,1257,46.60734149054505
ORD00586,1,Coffee Mug,Home & Kitchen,1,299,110,299,110,189,63.21070234113713
ORD00587,1,Women's Kurti,Clothing,4,767,430,3068,1720,1348,43.9374185136897
ORD00588,1,Men's Shirt,Clothing,4,713,350,2852,1400,1452,50.911640953716685
ORD00589,1,Smartphone,Electronics,3,15299,12500,45897,37500,8397,18.295313419177724
ORD00589,2,Men's Watch,Accessories,5,1529,850,7645,4250,3395,44.408109875735775
ORD00590,1,Women's Sandals,Footwear,3,845,500,2535,1500,1035,40.828402366863905
ORD00590,2,Men's Sneakers,Footwear,4,1221,780,4884,3120,1764,36.11793611793612
ORD00591,1,Backpack,Accessories,3,917,480,2751,1440,1311,47.655398037077425
ORD00591,2,Men's Watch,Accessories,2,1529,850,3058,1700,1358,44.408109875735775
ORD00592,1,Smartphone,Electronics,4,14999,12500,59996,50000,9996,16.661110740716047
ORD00593,1,Women's Sandals,Footwear,2,863,500,1726,1000,726,42.06257242178447
ORD00594,1,Women's Sandals,Footwear,3,899,500,2697,1500,1197,44.38264738598443
ORD00595,1,Water Bottle,Home & Kitchen,4,383,180,1532,720,812,53.00261096605744
ORD00595,2,Men's Wallet,Accessories,3,287,120,861,360,501,58.18815331010453
ORD00596,1,Power Bank,Electronics,1,959,580,959,580,379,39.520333680917624
ORD00597,1,Men's Watch,Accessories,1,1529,850,1529,850,679,44.408109875735775
ORD00598,1,Men's T-Shirt,Clothing,1,509,280,509,280,229,44.9901768172888
ORD00599,1,Men's T-Shirt,Clothing,4,479,280,1916,1120,796,41.544885177453025
ORD00600,1,Power Bank,Electronics,4,1019,580,4076,2320,1756,43.08145240431796
ORD00600,2,Men's T-Shirt,Clothing,1,509,280,509,280,229,44.9901768172888
ORD00600,3,Bedsheet,Home & Kitchen,1,1019,560,1019,560,459,45.0441609421001
ORD00601,1,Bedsheet,Home & Kitchen,1,939,560,939,560,379,40.36208732694356
ORD00602,1,Men's Watch,Accessories,3,1409,850,4227,2550,1677,39.6735273243435
ORD00603,1,Power Bank,Electronics,1,1019,580,1019,580,439,43.08145240431796
ORD00603,2,Men's Shirt,Clothing,4,713,350,2852,1400,1452,50.911640953716685
ORD00604,1,Power Bank,Electronics,3,1019,580,3057,1740,1317,43.08145240431796
ORD00604,2,Backpack,Accessories,3,917,480,2751,1440,1311,47.655398037077425
ORD00604,3,Men's Wallet,Accessories,3,305,120,915,360,555,60.65573770491803
ORD00605,1,Coffee Mug,Home & Kitchen,5,299,110,1495,550,945,63.21070234113713
ORD00605,2,Men's Wallet,Accessories,2,299,120,598,240,358,59.86622073578596
ORD00606,1,Water Bottle,Home & Kitchen,5,375,180,1875,900,975,52.0
ORD00607,1,Bluetooth Earbuds,Electronics,2,1503,950,3006,1900,1106,36.793080505655354
ORD00608,1,Sunglasses,Accessories,5,599,260,2995,1300,1695,56.594323873121866
ORD00609,1,Men's Jeans,Clothing,3,999,570,2997,1710,1287,42.94294294294294
ORD00610,1,Men's Wallet,Accessories,3,281,120,843,360,483,57.29537366548043
ORD00611,1,Men's T-Shirt,Clothing,4,499,280,1996,1120,876,43.8877755511022
ORD00612,1,Men's Watch,Accessories,5,1409,850,7045,4250,2795,39.6735273243435
ORD00612,2,Power Bank,Electronics,4,939,580,3756,2320,1436,38.232161874334395
ORD00613,1,Bluetooth Earbuds,Electronics,5,1631,950,8155,4750,3405,41.75352544451257
ORD00613,2,Backpack,Accessories,3,917,480,2751,1440,1311,47.655398037077425
ORD00613,3,Men's Shirt,Clothing,5,713,350,3565,1750,1815,50.911640953716685
ORD00614,1,Men's Shirt,Clothing,3,699,350,2097,1050,1047,49.92846924177397
ORD00615,1,Power Bank,Electronics,3,999,580,2997,1740,1257,41.94194194194194
ORD00615,2,Sunglasses,Accessories,5,599,260,2995,1300,1695,56.594323873121866
ORD00615,3,Men's Shirt,Clothing,3,699,350,2097,1050,1047,49.92846924177397
ORD00616,1,Water Bottle,Home & Kitchen,5,407,180,2035,900,1135,55.77395577395578
ORD00617,1,Men's T-Shirt,Clothing,3,509,280,1527,840,687,44.9901768172888
ORD00618,1,Sunglasses,Accessories,3,563,260,1689,780,909,53.818827708703374
ORD00618,2,Women's Kurti,Clothing,5,751,430,3755,2150,1605,42.743009320905465
ORD00619,1,Backpack,Accessories,3,863,480,2589,1440,1149,44.3800695249131
ORD00619,2,Bedsheet,Home & Kitchen,2,959,560,1918,1120,798,41.605839416058394
ORD00620,1,Bedsheet,Home & Kitchen,5,999,560,4995,2800,2195,43.94394394394394
ORD00621,1,Men's Sneakers,Footwear,3,1221,780,3663,2340,1323,36.11793611793612
ORD00621,2,Sunglasses,Accessories,2,563,260,1126,520,606,53.818827708703374
ORD00621,3,Backpack,Accessories,2,845,480,1690,960,730,43.19526627218935
ORD00622,1,Men's Watch,Accessories,4,1499,850,5996,3400,2596,43.29553035356904
ORD00622,2,Men's Wallet,Accessories,4,299,120,1196,480,716,59.86622073578596
ORD00622,3,Sunglasses,Accessories,3,599,260,1797,780,1017,56.594323873121866
ORD00623,1,Smartphone,Electronics,3,15299,12500,45897,37500,8397,18.295313419177724
ORD00623,2,Men's Sneakers,Footwear,3,1325,780,3975,2340,1635,41.132075471698116
ORD00623,3,Bedsheet,Home & Kitchen,5,1019,560,5095,2800,2295,45.0441609421001
ORD00624,1,Women's Kurti,Clothing,2,751,430,1502,860,642,42.743009320905465
ORD00625,1,Men's Jeans,Clothing,5,1019,570,5095,2850,2245,44.062806673209025
ORD00626,1,Men's Shirt,Clothing,1,657,350,657,350,307,46.727549467275495
ORD00627,1,Bluetooth Earbuds,Electronics,5,1599,950,7995,4750,3245,40.58786741713571
ORD00627,2,Men's Wallet,Accessories,5,299,120,1495,600,895,59.86622073578596
ORD00628,1,Men's Sneakers,Footwear,5,1299,780,6495,3900,2595,39.95381062355658
ORD00628,2,Women's Sandals,Footwear,1,899,500,899,500,399,44.38264738598443
ORD00629,1,Men's T-Shirt,Clothing,3,509,280,1527,840,687,44.9901768172888
ORD00630,1,Bedsheet,Home & Kitchen,2,959,560,1918,1120,798,41.605839416058394
ORD00631,1,Men's T-Shirt,Clothing,3,509,280,1527,840,687,44.9901768172888
ORD00632,1,Backpack,Accessories,1,863,480,863,480,383,44.3800695249131
ORD00633,1,Women's Sandals,Footwear,4,917,500,3668,2000,1668,45.47437295528899
ORD00634,1,Sunglasses,Accessories,2,599,260,1198,520,678,56.594323873121866
ORD00634,2,Smartphone,Electronics,2,14999,12500,29998,25000,4998,16.661110740716047
ORD00634,3,Bedsheet,Home & Kitchen,1,999,560,999,560,439,43.94394394394394
ORD00635,1,Women's Kurti,Clothing,3,767,430,2301,1290,1011,43.9374185136897
ORD00635,2,Men's Sneakers,Footwear,1,1247,780,1247,780,467,37.44987971130714
ORD00636,1,Water Bottle,Home & Kitchen,5,399,180,1995,900,1095,54.88721804511278
ORD00636,2,Women's Kurti,Clothing,4,799,430,3196,1720,1476,46.18272841051314
ORD00637,1,Smartphone,Electronics,3,15299,12500,45897,37500,8397,18.295313419177724
ORD00637,2,Men's Watch,Accessories,2,1529,850,3058,1700,1358,44.408109875735775
ORD00637,3,Backpack,Accessories,1,917,480,917,480,437,47.655398037077425
ORD00638,1,Men's Watch,Accessories,2,1529,850,3058,1700,1358,44.408109875735775
ORD00638,2,Backpack,Accessories,4,917,480,3668,1920,1748,47.655398037077425
ORD00639,1,Men's T-Shirt,Clothing,4,509,280,2036,1120,916,44.9901768172888
ORD00640,1,Women's Kurti,Clothing,3,799,430,2397,1290,1107,46.18272841051314
ORD00641,1,Backpack,Accessories,5,917,480,4585,2400,2185,47.655398037077425
ORD00641,2,Men's Sneakers,Footwear,1,1325,780,1325,780,545,41.132075471698116
ORD00641,3,Women's Kurti,Clothing,3,815,430,2445,1290,1155,47.239263803680984
ORD00642,1,Women's Kurti,Clothing,5,767,430,3835,2150,1685,43.9374185136897
ORD00642,2,Men's T-Shirt,Clothing,5,479,280,2395,1400,995,41.544885177453025
ORD00643,1,Women's Kurti,Clothing,2,751,430,1502,860,642,42.743009320905465
ORD00644,1,Bedsheet,Home & Kitchen,2,1019,560,2038,1120,918,45.0441609421001
ORD00645,1,Men's Sneakers,Footwear,2,1299,780,2598,1560,1038,39.95381062355658
ORD00645,2,Power Bank,Electronics,5,999,580,4995,2900,2095,41.94194194194194
ORD00646,1,Men's Sneakers,Footwear,1,1325,780,1325,780,545,41.132075471698116
ORD00646,2,Backpack,Accessories,4,917,480,3668,1920,1748,47.655398037077425
ORD00646,3,Bedsheet,Home & Kitchen,1,1019,560,1019,560,459,45.0441609421001
ORD00647,1,Men's Jeans,Clothing,4,999,570,3996,2280,1716,42.94294294294294
ORD00648,1,Women's Sandals,Footwear,4,863,500,3452,2000,1452,42.06257242178447
ORD00648,2,Sunglasses,Accessories,1,575,260,575,260,315,54.78260869565217
ORD00649,1,Women's Kurti,Clothing,3,815,430,2445,1290,1155,47.239263803680984
ORD00649,2,Smartphone,Electronics,2,15299,12500,30598,25000,5598,18.295313419177724
ORD00650,1,Men's Wallet,Accessories,4,305,120,1220,480,740,60.65573770491803
ORD00651,1,Backpack,Accessories,4,899,480,3596,1920,1676,46.60734149054505
ORD00651,2,Men's T-Shirt,Clothing,2,499,280,998,560,438,43.8877755511022
ORD00651,3,Sunglasses,Accessories,2,599,260,1198,520,678,56.594323873121866
ORD00652,1,Water Bottle,Home & Kitchen,4,399,180,1596,720,876,54.88721804511278
ORD00652,2,Bluetooth Earbuds,Electronics,5,1599,950,7995,4750,3245,40.58786741713571
ORD00653,1,Power Bank,Electronics,5,939,580,4695,2900,1795,38.232161874334395
ORD00653,2,Bedsheet,Home & Kitchen,5,939,560,4695,2800,1895,40.36208732694356
ORD00653,3,Women's Sandals,Footwear,3,845,500,2535,1500,1035,40.828402366863905
ORD00654,1,Water Bottle,Home & Kitchen,3,399,180,1197,540,657,54.88721804511278
ORD00654,2,Bluetooth Earbuds,Electronics,4,1599,950,6396,3800,2596,40.58786741713571
ORD00655,1,Women's Kurti,Clothing,1,767,430,767,430,337,43.9374185136897
ORD00655,2,Sunglasses,Accessories,4,575,260,2300,1040,1260,54.78260869565217
ORD00656,1,Sunglasses,Accessories,1,575,260,575,260,315,54.78260869565217
ORD00656,2,Bedsheet,Home & Kitchen,4,959,560,3836,2240,1596,41.605839416058394
ORD00657,1,Men's Watch,Accessories,3,1409,850,4227,2550,1677,39.6735273243435
ORD00657,2,Power Bank,Electronics,1,939,580,939,580,359,38.232161874334395
ORD00657,3,Coffee Mug,Home & Kitchen,1,281,110,281,110,171,60.854092526690394
ORD00658,1,Power Bank,Electronics,2,1019,580,2038,1160,878,43.08145240431796
ORD00659,1,Water Bottle,Home & Kitchen,4,407,180,1628,720,908,55.77395577395578
ORD00659,2,Women's Kurti,Clothing,3,815,430,2445,1290,1155,47.239263803680984
ORD00660,1,Women's Sandals,Footwear,2,845,500,1690,1000,690,40.828402366863905
ORD00661,1,Coffee Mug,Home & Kitchen,2,305,110,610,220,390,63.934426229508205
ORD00662,1,Men's Shirt,Clothing,2,713,350,1426,700,726,50.911640953716685
ORD00663,1,Women's Sandals,Footwear,2,845,500,1690,1000,690,40.828402366863905
ORD00663,2,Women's Kurti,Clothing,4,751,430,3004,1720,1284,42.743009320905465
ORD00663,3,Men's Watch,Accessories,4,1409,850,5636,3400,2236,39.6735273243435
ORD00664,1,Smartphone,Electronics,2,14099,12500,28198,25000,3198,11.34122987445918
ORD00664,2,Men's Watch,Accessories,3,1409,850,4227,2550,1677,39.6735273243435
ORD00665,1,Power Bank,Electronics,4,1019,580,4076,2320,1756,43.08145240431796
ORD00665,2,Men's Shirt,Clothing,1,713,350,713,350,363,50.911640953716685
ORD00666,1,Women's Kurti,Clothing,2,767,430,1534,860,674,43.9374185136897
ORD00667,1,Coffee Mug,Home & Kitchen,4,287,110,1148,440,708,61.672473867595826
ORD00667,2,Men's Shirt,Clothing,4,671,350,2684,1400,1284,47.83904619970194
ORD00668,1,Water Bottle,Home & Kitchen,1,407,180,407,180,227,55.77395577395578
ORD00669,1,Men's Watch,Accessories,3,1409,850,4227,2550,1677,39.6735273243435
ORD00669,2,Smartphone,Electronics,1,14099,12500,14099,12500,1599,11.34122987445918
ORD00670,1,Men's Sneakers,Footwear,3,1325,780,3975,2340,1635,41.132075471698116
ORD00671,1,Bluetooth Earbuds,Electronics,4,1631,950,6524,3800,2724,41.75352544451257
ORD00672,1,Coffee Mug,Home & Kitchen,1,287,110,287,110,177,61.672473867595826
ORD00672,2,Sunglasses,Accessories,5,575,260,2875,1300,1575,54.78260869565217
ORD00673,1,Men's Wallet,Accessories,5,299,120,1495,600,895,59.86622073578596
ORD00674,1,Smartphone,Electronics,4,15299,12500,61196,50000,11196,18.295313419177724
ORD00674,2,Water Bottle,Home & Kitchen,3,407,180,1221,540,681,55.77395577395578
ORD00675,1,Backpack,Accessories,4,899,480,3596,1920,1676,46.60734149054505
ORD00676,1,Smartphone,Electronics,5,15299,12500,76495,62500,13995,18.295313419177724
ORD00677,1,Sunglasses,Accessories,4,599,260,2396,1040,1356,56.594323873121866
ORD00678,1,Men's Shirt,Clothing,3,699,350,2097,1050,1047,49.92846924177397
ORD00679,1,Men's Sneakers,Footwear,4,1325,780,5300,3120,2180,41.132075471698116
ORD00679,2,Men's Wallet,Accessories,5,305,120,1525,600,925,60.65573770491803
ORD00680,1,Men's T-Shirt,Clothing,3,469,280,1407,840,567,40.298507462686565
ORD00680,2,Bedsheet,Home & Kitchen,2,939,560,1878,1120,758,40.36208732694356
ORD00681,1,Men's Sneakers,Footwear,3,1325,780,3975,2340,1635,41.132075471698116
ORD00682,1,Water Bottle,Home & Kitchen,2,407,180,814,360,454,55.77395577395578
ORD00683,1,Smartphone,Electronics,1,15299,12500,15299,12500,2799,18.295313419177724
ORD00684,1,Men's T-Shirt,Clothing,3,469,280,1407,840,567,40.298507462686565
ORD00685,1,Women's Kurti,Clothing,5,751,430,3755,2150,1605,42.743009320905465
ORD00686,1,Men's Jeans,Clothing,4,999,570,3996,2280,1716,42.94294294294294
ORD00687,1,Coffee Mug,Home & Kitchen,3,299,110,897,330,567,63.21070234113713
ORD00687,2,Men's Jeans,Clothing,5,999,570,4995,2850,2145,42.94294294294294
ORD00687,3,Men's Shirt,Clothing,4,699,350,2796,1400,1396,49.92846924177397
ORD00688,1,Water Bottle,Home & Kitchen,4,407,180,1628,720,908,55.77395577395578
ORD00688,2,Men's Jeans,Clothing,3,1019,570,3057,1710,1347,44.062806673209025
ORD00688,3,Men's T-Shirt,Clothing,5,509,280,2545,1400,1145,44.9901768172888
ORD00689,1,Bedsheet,Home & Kitchen,2,999,560,1998,1120,878,43.94394394394394
ORD00690,1,Men's Wallet,Accessories,3,281,120,843,360,483,57.29537366548043
ORD00690,2,Water Bottle,Home & Kitchen,1,375,180,375,180,195,52.0
ORD00691,1,Smartphone,Electronics,4,14999,12500,59996,50000,9996,16.661110740716047
ORD00691,2,Coffee Mug,Home & Kitchen,4,299,110,1196,440,756,63.21070234113713
ORD00692,1,Men's Wallet,Accessories,4,305,120,1220,480,740,60.65573770491803
ORD00692,2,Men's Jeans,Clothing,5,1019,570,5095,2850,2245,44.062806673209025
ORD00693,1,Backpack,Accessories,4,899,480,3596,1920,1676,46.60734149054505
ORD00694,1,Water Bottle,Home & Kitchen,3,383,180,1149,540,609,53.00261096605744
ORD00694,2,Bluetooth Earbuds,Electronics,1,1535,950,1535,950,585,38.11074918566775
ORD00695,1,Backpack,Accessories,2,863,480,1726,960,766,44.3800695249131
ORD00696,1,Women's Sandals,Footwear,3,899,500,2697,1500,1197,44.38264738598443
ORD00696,2,Bluetooth Earbuds,Electronics,3,1599,950,4797,2850,1947,40.58786741713571
ORD00697,1,Coffee Mug,Home & Kitchen,1,299,110,299,110,189,63.21070234113713
ORD00698,1,Men's Shirt,Clothing,1,699,350,699,350,349,49.92846924177397
ORD00698,2,Smartphone,Electronics,5,14999,12500,74995,62500,12495,16.661110740716047
ORD00699,1,Backpack,Accessories,4,899,480,3596,1920,1676,46.60734149054505
ORD00700,1,Women's Sandals,Footwear,2,917,500,1834,1000,834,45.47437295528899
ORD00701,1,Women's Sandals,Footwear,1,899,500,899,500,399,44.38264738598443
ORD00702,1,Men's Jeans,Clothing,5,1019,570,5095,2850,2245,44.062806673209025
ORD00702,2,Smartphone,Electronics,2,15299,12500,30598,25000,5598,18.295313419177724
ORD00703,1,Men's Sneakers,Footwear,4,1247,780,4988,3120,1868,37.44987971130714
ORD00703,2,Men's Wallet,Accessories,5,287,120,1435,600,835,58.18815331010453
ORD00703,3,Men's Shirt,Clothing,4,671,350,2684,1400,1284,47.83904619970194
ORD00704,1,Bedsheet,Home & Kitchen,1,999,560,999,560,439,43.94394394394394
ORD00705,1,Women's Sandals,Footwear,3,899,500,2697,1500,1197,44.38264738598443
ORD00706,1,Men's Shirt,Clothing,4,713,350,2852,1400,1452,50.911640953716685
ORD00706,2,Men's Sneakers,Footwear,1,1325,780,1325,780,545,41.132075471698116
ORD00706,3,Women's Sandals,Footwear,1,917,500,917,500,417,45.47437295528899
ORD00707,1,Backpack,Accessories,1,917,480,917,480,437,47.655398037077425
ORD00707,2,Bedsheet,Home & Kitchen,3,1019,560,3057,1680,1377,45.0441609421001
ORD00707,3,Men's Jeans,Clothing,1,1019,570,1019,570,449,44.062806673209025
ORD00708,1,Bluetooth Earbuds,Electronics,5,1631,950,8155,4750,3405,41.75352544451257
ORD00708,2,Men's Jeans,Clothing,4,1019,570,4076,2280,1796,44.062806673209025
ORD00709,1,Bedsheet,Home & Kitchen,2,999,560,1998,1120,878,43.94394394394394
ORD00709,2,Women's Kurti,Clothing,2,799,430,1598,860,738,46.18272841051314
ORD00710,1,Bedsheet,Home & Kitchen,3,999,560,2997,1680,1317,43.94394394394394
ORD00711,1,Water Bottle,Home & Kitchen,1,399,180,399,180,219,54.88721804511278
ORD00711,2,Men's Shirt,Clothing,2,699,350,1398,700,698,49.92846924177397
ORD00712,1,Power Bank,Electronics,2,1019,580,2038,1160,878,43.08145240431796
ORD00713,1,Bedsheet,Home & Kitchen,5,939,560,4695,2800,1895,40.36208732694356
ORD00714,1,Men's Shirt,Clothing,4,699,350,2796,1400,1396,49.92846924177397
ORD00714,2,Men's Jeans,Clothing,1,999,570,999,570,429,42.94294294294294
ORD00715,1,Men's Sneakers,Footwear,5,1299,780,6495,3900,2595,39.95381062355658
ORD00716,1,Sunglasses,Accessories,2,611,260,1222,520,702,57.446808510638306
ORD00717,1,Men's Sneakers,Footwear,5,1299,780,6495,3900,2595,39.95381062355658
ORD00717,2,Men's Shirt,Clothing,1,699,350,699,350,349,49.92846924177397
ORD00717,3,Power Bank,Electronics,3,999,580,2997,1740,1257,41.94194194194194
ORD00718,1,Bedsheet,Home & Kitchen,3,939,560,2817,1680,1137,40.36208732694356
ORD00719,1,Bluetooth Earbuds,Electronics,5,1503,950,7515,4750,2765,36.793080505655354
ORD00720,1,Women's Kurti,Clothing,1,799,430,799,430,369,46.18272841051314
ORD00720,2,Backpack,Accessories,1,899,480,899,480,419,46.60734149054505
ORD00721,1,Women's Sandals,Footwear,5,845,500,4225,2500,1725,40.828402366863905
ORD00721,2,Men's T-Shirt,Clothing,3,469,280,1407,840,567,40.298507462686565
ORD00722,1,Backpack,Accessories,2,917,480,1834,960,874,47.655398037077425
ORD00722,2,Men's Watch,Accessories,2,1529,850,3058,1700,1358,44.408109875735775
ORD00722,3,Bluetooth Earbuds,Electronics,2,1631,950,3262,1900,1362,41.75352544451257
ORD00723,1,Bedsheet,Home & Kitchen,3,939,560,2817,1680,1137,40.36208732694356
ORD00723,2,Men's Jeans,Clothing,4,939,570,3756,2280,1476,39.29712460063898
ORD00723,3,Bluetooth Earbuds,Electronics,5,1503,950,7515,4750,2765,36.793080505655354
ORD00724,1,Women's Sandals,Footwear,5,917,500,4585,2500,2085,45.47437295528899
ORD00724,2,Men's Shirt,Clothing,4,713,350,2852,1400,1452,50.911640953716685
ORD00724,3,Men's Wallet,Accessories,4,305,120,1220,480,740,60.65573770491803
ORD00725,1,Men's Jeans,Clothing,4,999,570,3996,2280,1716,42.94294294294294
ORD00726,1,Coffee Mug,Home & Kitchen,4,281,110,1124,440,684,60.854092526690394
ORD00726,2,Water Bottle,Home & Kitchen,2,375,180,750,360,390,52.0
ORD00727,1,Men's Shirt,Clothing,3,699,350,2097,1050,1047,49.92846924177397
ORD00727,2,Men's Jeans,Clothing,4,999,570,3996,2280,1716,42.94294294294294
ORD00727,3,Men's T-Shirt,Clothing,3,499,280,1497,840,657,43.8877755511022
ORD00728,1,Women's Sandals,Footwear,2,899,500,1798,1000,798,44.38264738598443
ORD00729,1,Backpack,Accessories,5,917,480,4585,2400,2185,47.655398037077425
ORD00730,1,Men's Shirt,Clothing,4,699,350,2796,1400,1396,49.92846924177397
ORD00731,1,Men's Wallet,Accessories,1,281,120,281,120,161,57.29537366548043
ORD00731,2,Smartphone,Electronics,2,14099,12500,28198,25000,3198,11.34122987445918
ORD00732,1,Women's Sandals,Footwear,5,899,500,4495,2500,1995,44.38264738598443
ORD00732,2,Bluetooth Earbuds,Electronics,3,1599,950,4797,2850,1947,40.58786741713571
ORD00733,1,Men's Sneakers,Footwear,2,1299,780,2598,1560,1038,39.95381062355658
ORD00734,1,Power Bank,Electronics,3,939,580,2817,1740,1077,38.232161874334395
ORD00735,1,Smartphone,Electronics,4,15299,12500,61196,50000,11196,18.295313419177724
ORD00735,2,Coffee Mug,Home & Kitchen,3,305,110,915,330,585,63.934426229508205
ORD00736,1,Women's Sandals,Footwear,2,917,500,1834,1000,834,45.47437295528899
ORD00736,2,Water Bottle,Home & Kitchen,3,407,180,1221,540,681,55.77395577395578
ORD00737,1,Coffee Mug,Home & Kitchen,2,287,110,574,220,354,61.672473867595826
ORD00737,2,Backpack,Accessories,3,863,480,2589,1440,1149,44.3800695249131
ORD00738,1,Men's Watch,Accessories,3,1499,850,4497,2550,1947,43.29553035356904
ORD00738,2,Backpack,Accessories,5,899,480,4495,2400,2095,46.60734149054505
ORD00739,1,Men's Wallet,Accessories,1,299,120,299,120,179,59.86622073578596
ORD00740,1,Backpack,Accessories,1,917,480,917,480,437,47.655398037077425
ORD00741,1,Women's Sandals,Footwear,4,845,500,3380,2000,1380,40.828402366863905
ORD00741,2,Men's T-Shirt,Clothing,1,469,280,469,280,189,40.298507462686565
ORD00742,1,Men's T-Shirt,Clothing,1,499,280,499,280,219,43.8877755511022
ORD00743,1,Bedsheet,Home & Kitchen,2,999,560,1998,1120,878,43.94394394394394
ORD00744,1,Men's Watch,Accessories,4,1499,850,5996,3400,2596,43.29553035356904
ORD00745,1,Men's Shirt,Clothing,4,671,350,2684,1400,1284,47.83904619970194
ORD00746,1,Sunglasses,Accessories,5,611,260,3055,1300,1755,57.446808510638306
ORD00746,2,Men's Sneakers,Footwear,2,1325,780,2650,1560,1090,41.132075471698116
ORD00747,1,Bedsheet,Home & Kitchen,2,1019,560,2038,1120,918,45.0441609421001
ORD00747,2,Men's T-Shirt,Clothing,3,509,280,1527,840,687,44.9901768172888
ORD00748,1,Power Bank,Electronics,2,959,580,1918,1160,758,39.520333680917624
ORD00749,1,Backpack,Accessories,2,845,480,1690,960,730,43.19526627218935
ORD00750,1,Coffee Mug,Home & Kitchen,4,287,110,1148,440,708,61.672473867595826
ORD00750,2,Bluetooth Earbuds,Electronics,4,1535,950,6140,3800,2340,38.11074918566775
ORD00751,1,Coffee Mug,Home & Kitchen,5,299,110,1495,550,945,63.21070234113713
ORD00752,1,Men's Shirt,Clothing,5,713,350,3565,1750,1815,50.911640953716685
ORD00753,1,Coffee Mug,Home & Kitchen,5,305,110,1525,550,975,63.934426229508205
ORD00753,2,Backpack,Accessories,5,917,480,4585,2400,2185,47.655398037077425
ORD00754,1,Coffee Mug,Home & Kitchen,4,305,110,1220,440,780,63.934426229508205
ORD00755,1,Smartphone,Electronics,5,15299,12500,76495,62500,13995,18.295313419177724
ORD00756,1,Women's Kurti,Clothing,3,751,430,2253,1290,963,42.743009320905465
ORD00756,2,Bluetooth Earbuds,Electronics,3,1503,950,4509,2850,1659,36.793080505655354
ORD00756,3,Bedsheet,Home & Kitchen,4,939,560,3756,2240,1516,40.36208732694356
ORD00757,1,Men's Watch,Accessories,2,1499,850,2998,1700,1298,43.29553035356904
ORD00758,1,Bluetooth Earbuds,Electronics,2,1631,950,3262,1900,1362,41.75352544451257
ORD00759,1,Men's Jeans,Clothing,2,939,570,1878,1140,738,39.29712460063898
ORD00760,1,Women's Kurti,Clothing,4,815,430,3260,1720,1540,47.239263803680984
ORD00760,2,Sunglasses,Accessories,4,611,260,2444,1040,1404,57.446808510638306
