Order_ID,Line_Item,Product,Category,Quantity,Selling_Price,Unit_Cost
ORD00903,1,Women's Kurti,Clothing,3,815,430
ORD00904,1,Men's Shirt,Clothing,5,671,350
ORD00905,1,Men's Shirt,Clothing,1,657,350
ORD00905,2,Bedsheet,Home & Kitchen,4,939,560
ORD00905,3,Men's Wallet,Accessories,2,281,120
ORD00906,1,Water Bottle,Home & Kitchen,2,399,180
ORD00907,1,Men's Sneakers,Footwear,3,1221,780
ORD00908,1,Men's Sneakers,Footwear,3,1221,780
ORD00909,1,Coffee Mug,Home & Kitchen,4,305,110
ORD00910,1,Women's Sandals,Footwear,5,917,500
ORD00910,2,Women's Kurti,Clothing,5,815,430
ORD00910,3,Men's T-Shirt,Clothing,3,509,280
ORD00911,1,Smartphone,Electronics,4,14999,12500
ORD00911,2,Bluetooth Earbuds,Electronics,3,1599,950
ORD00912,1,Sunglasses,Accessories,3,611,260
ORD00912,2,Water Bottle,Home & Kitchen,5,407,180
ORD00912,3,Women's Kurti,Clothing,3,815,430
ORD00913,1,Men's Jeans,Clothing,4,939,570
ORD00914,1,Women's Kurti,Clothing,2,815,430
ORD00915,1,Men's T-Shirt,Clothing,3,509,280
ORD00915,2,Sunglasses,Accessories,4,611,260
ORD00916,1,Men's Wallet,Accessories,3,305,120
ORD00916,2,Smartphone,Electronics,3,15299,12500
ORD00916,3,Backpack,Accessories,2,917,480
ORD00917,1,Bedsheet,Home & Kitchen,1,959,560
ORD00917,2,Women's Kurti,Clothing,2,767,430
ORD00917,3,Bluetooth Earbuds,Electronics,2,1535,950
ORD00918,1,Women's Kurti,Clothing,5,799,430
ORD00919,1,Women's Kurti,Clothing,3,815,430
ORD00919,2,Men's Watch,Accessories,2,1529,850
ORD00919,3,Bluetooth Earbuds,Electronics,2,1631,950
ORD00920,1,Sunglasses,Accessories,4,599,260
ORD00921,1,Sunglasses,Accessories,1,563,260
ORD00921,2,Men's Jeans,Clothing,4,939,570
ORD00922,1,Smartphone,Electronics,3,14099,12500
ORD00922,2,Power Bank,Electronics,2,939,580
ORD00923,1,Power Bank,Electronics,5,1019,580
ORD00923,2,Women's Kurti,Clothing,3,815,430
ORD00923,3,Bluetooth Earbuds,Electronics,4,1631,950
ORD00924,1,Sunglasses,Accessories,5,599,260
ORD00925,1,Bluetooth Earbuds,Electronics,4,1535,950
ORD00925,2,Men's Sneakers,Footwear,4,1247,780
ORD00926,1,Men's T-Shirt,Clothing,1,509,280
ORD00926,2,Men's Watch,Accessories,5,1529,850
ORD00927,1,Sunglasses,Accessories,2,599,260
ORD00928,1,Water Bottle,Home & Kitchen,1,407,180
ORD00928,2,Bedsheet,Home & Kitchen,2,1019,560
ORD00929,1,Men's Wallet,Accessories,2,305,120
ORD00930,1,Coffee Mug,Home & Kitchen,5,305,110
ORD00930,2,Men's Jeans,Clothing,5,1019,570
ORD00931,1,Men's Shirt,Clothing,3,699,350
ORD00931,2,Backpack,Accessories,2,899,480
ORD00932,1,Men's Watch,Accessories,1,1499,850
ORD00932,2,Men's T-Shirt,Clothing,4,499,280
ORD00933,1,Coffee Mug,Home & Kitchen,2,305,110
ORD00934,1,Men's Sneakers,Footwear,2,1299,780
ORD00935,1,Men's Watch,Accessories,5,1499,850
ORD00936,1,Men's Watch,Accessories,3,1529,850
ORD00937,1,Sunglasses,Accessories,2,563,260
ORD00937,2,Men's Jeans,Clothing,1,939,570
ORD00937,3,Men's Wallet,Accessories,5,281,120
ORD00938,1,Power Bank,Electronics,5,939,580
ORD00938,2,Women's Sandals,Footwear,3,845,500
ORD00938,3,Coffee Mug,Home & Kitchen,1,281,110
ORD00939,1,Bedsheet,Home & Kitchen,1,999,560
ORD00940,1,Smartphone,Electronics,2,14099,12500
ORD00940,2,Bedsheet,Home & Kitchen,3,939,560
ORD00941,1,Water Bottle,Home & Kitchen,3,407,180
ORD00941,2,Power Bank,Electronics,5,1019,580
ORD00942,1,Women's Sandals,Footwear,3,899,500
ORD00942,2,Smartphone,Electronics,4,14999,12500
ORD00943,1,Men's T-Shirt,Clothing,5,479,280
ORD00944,1,Men's Wallet,Accessories,3,281,120
ORD00945,1,Men's Wallet,Accessories,2,305,120
ORD00946,1,Men's Shirt,Clothing,4,713,350
ORD00946,2,Men's Wallet,Accessories,5,305,120
ORD00947,1,Bluetooth Earbuds,Electronics,2,1631,950
ORD00948,1,Men's T-Shirt,Clothing,1,479,280
ORD00948,2,Men's Watch,Accessories,5,1439,850
ORD00949,1,Sunglasses,Accessories,3,599,260
ORD00950,1,Water Bottle,Home & Kitchen,1,407,180
ORD00951,1,Men's Sneakers,Footwear,1,1247,780
ORD00951,2,Men's T-Shirt,Clothing,1,479,280
ORD00952,1,Women's Sandals,Footwear,1,917,500
ORD00953,1,Men's Watch,Accessories,1,1499,850
ORD00954,1,Water Bottle,Home & Kitchen,4,383,180
ORD00954,2,Men's Shirt,Clothing,4,671,350
ORD00955,1,Women's Kurti,Clothing,2,799,430
ORD00955,2,Men's Shirt,Clothing,4,699,350
ORD00956,1,Power Bank,Electronics,2,939,580
ORD00956,2,Men's T-Shirt,Clothing,1,469,280
ORD00956,3,Men's Jeans,Clothing,4,939,570
ORD00957,1,Bluetooth Earbuds,Electronics,3,1599,950
ORD00958,1,Men's T-Shirt,Clothing,1,469,280
ORD00959,1,Coffee Mug,Home & Kitchen,2,299,110
ORD00960,1,Men's Shirt,Clothing,1,657,350
ORD00960,2,Men's Jeans,Clothing,5,939,570
ORD00961,1,Power Bank,Electronics,4,999,580
ORD00962,1,Water Bottle,Home & Kitchen,1,407,180
ORD00963,1,Bedsheet,Home & Kitchen,1,1019,560
ORD00964,1,Coffee Mug,Home & Kitchen,3,305,110
ORD00965,1,Sunglasses,Accessories,2,575,260
ORD00965,2,Men's Sneakers,Footwear,4,1247,780
ORD00965,3,Men's Wallet,Accessories,1,287,120
ORD00966,1,Women's Sandals,Footwear,3,917,500
ORD00967,1,Smartphone,Electronics,3,15299,12500
ORD00968,1,Men's Shirt,Clothing,2,713,350
ORD00969,1,Women's Sandals,Footwear,3,863,500
ORD00970,1,Men's Wallet,Accessories,1,299,120
ORD00971,1,Bedsheet,Home & Kitchen,2,999,560
ORD00972,1,Water Bottle,Home & Kitchen,4,407,180
ORD00973,1,Power Bank,Electronics,5,1019,580
ORD00974,1,Men's T-Shirt,Clothing,5,509,280
ORD00975,1,Women's Sandals,Footwear,3,863,500
ORD00975,2,Backpack,Accessories,1,863,480
ORD00975,3,Men's Wallet,Accessories,5,287,120
ORD00976,1,Water Bottle,Home & Kitchen,5,399,180
ORD00977,1,Coffee Mug,Home & Kitchen,5,305,110
ORD00978,1,Sunglasses,Accessories,5,599,260
ORD00978,2,Water Bottle,Home & Kitchen,3,399,180
ORD00978,3,Bedsheet,Home & Kitchen,2,999,560
ORD00979,1,Power Bank,Electronics,4,999,580
ORD00979,2,Men's Jeans,Clothing,4,999,570
ORD00980,1,Men's Wallet,Accessories,5,287,120
ORD00981,1,Water Bottle,Home & Kitchen,3,375,180
ORD00981,2,Backpack,Accessories,4,845,480
ORD00982,1,Women's Sandals,Footwear,3,899,500
ORD00982,2,Bluetooth Earbuds,Electronics,2,1599,950
ORD00982,3,Bedsheet,Home & Kitchen,5,999,560
ORD00983,1,Backpack,Accessories,4,917,480
ORD00983,2,Power Bank,Electronics,4,1019,580
ORD00983,3,Men's Shirt,Clothing,3,713,350
ORD00984,1,Bedsheet,Home & Kitchen,3,999,560
ORD00985,1,Men's Wallet,Accessories,5,305,120
ORD00986,1,Men's Jeans,Clothing,3,999,570
ORD00986,2,Women's Sandals,Footwear,1,899,500
ORD00987,1,Men's Watch,Accessories,1,1499,850
ORD00988,1,Women's Sandals,Footwear,1,863,500
ORD00989,1,Bluetooth Earbuds,Electronics,4,1599,950
ORD00989,2,Men's Jeans,Clothing,2,999,570
ORD00989,3,Men's Wallet,Accessories,4,299,120
ORD00990,1,Men's Sneakers,Footwear,4,1325,780
ORD00991,1,Women's Kurti,Clothing,2,751,430
ORD00991,2,Men's Sneakers,Footwear,4,1221,780
ORD00992,1,Men's Sneakers,Footwear,4,1299,780
ORD00992,2,Women's Sandals,Footwear,4,899,500
ORD00992,3,Men's Shirt,Clothing,1,699,350
ORD00993,1,Women's Sandals,Footwear,4,917,500
ORD00993,2,Backpack,Accessories,4,917,480
ORD00993,3,Power Bank,Electronics,5,1019,580
ORD00994,1,Bluetooth Earbuds,Electronics,2,1599,950
ORD00995,1,Water Bottle,Home & Kitchen,1,375,180
ORD00996,1,Men's Wallet,Accessories,5,287,120
ORD00996,2,Women's Kurti,Clothing,1,767,430
ORD00996,3,Bedsheet,Home & Kitchen,2,959,560
ORD00997,1,Sunglasses,Accessories,3,575,260
ORD00998,1,Power Bank,Electronics,4,939,580
ORD00999,1,Smartphone,Electronics,4,14099,12500
ORD01000,1,Men's T-Shirt,Clothing,4,509,280
ORD00004,1,Power Bank,Electronics,5,1019,580
